com.samsung.shealth.vitality_score,6311013,4
activity_level,activity_score,create_sh_ver,active_time_scale,activity_balance_short_term_activity,activity_balance_long_term_activity,shr_balance_scale,mvpa_time_optimal_range_max,mvpa_time_optimal_range_min,max_hr,active_time,shrv_balance_scale,main_sleep_wake_up_time,mvpa_impulse_optimal_range_max,mvpa_impulse_optimal_range_min,shr_baseline_max,shr_baseline_min,shr_calculation_index,mvpa_time,skin_temperature_scale,modify_sh_ver,sleep_balance,update_time,create_time,total_score,data_version,avg_mid_sleep_time,mvpa_time_range_max,mvpa_time_range_min,mvpa_impulse,shrv_calculation_index,sleep_regularity_scale,stable_hr_time_rate,active_time_optimal_range_max,active_time_optimal_range_min,sleep_timing,shr_score,shr_value,mvpa_impulse_scale,sleep_regularity,sleep_timing_scale,prev_shrv_avg,mvpa_time_scale,deviceuuid,sleep_score,sleep_duration_scale,activity_balance,activity_balance_range_max,activity_balance_range_min,mvpa_impulse_range_max,mvpa_impulse_range_min,pkg_name,sleep_balance_scale,shrv_score,shrv_value,sleep_duration,skin_temperature_optimal_range_max,skin_temperature_optimal_range_min,activity_balance_scale,active_time_range_max,active_time_range_min,shrv_baseline_max,shrv_baseline_min,datauuid,prev_shr_avg,day_time,shrv_penalty,activity_balance_optimal_range_max,activity_balance_optimal_range_min
180003,49.461113,63060070,67.5123,17.358963,13.741486,47.133057,1949307,60000,192.0,12543228,69.48294,1765008960000,189.04837,100.84,52.18492,46.966427,-1,2187202,,63060070,0.6684159,2025-12-06 08:16:31.833,2025-12-06 08:16:31.833,66.92844,3,0.0,10732938,0,137.8499,-1,86.396194,0.967366,10071111,6773155,1.1166667,47.133057,62.64684,97.99646,77.24536,93.83333,83.41691,82.58954,5sl+lZ1Pby,87.08003,86.21429,1.2632523,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,90.629684,69.48294,64.198555,25491428,,,79.204865,24747018,0,112.03091,74.683174,b7baec78-e247-45e7-8965-b731d4130171,52.18492,2025-12-06 00:00:00.000,0,1.1666666,0.8333333,
180003,56.397736,63060070,66.183716,11.310711,12.150954,78.99733,1513651,60000,192.0,3737778,95.5504,1765086630000,175.77618,100.84,53.223175,47.900856,-1,18176,,63060070,0.91217357,2025-12-07 06:06:09.173,2025-12-07 06:06:09.173,79.334145,3,0.0,9610887,0,123.38512,-1,85.23371,0.9882747,8969132,6052903,0.8666667,78.99733,53.49,97.782135,75.30092,96.333336,81.53415,90.34392,5sl+lZ1Pby,77.33527,84.63095,0.9308496,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.212524,95.5504,78.91599,25067142,,,93.77646,21946352,0,109.33578,73.03922,2d2f3cf1-1ee8-4d7e-b4f5-d962a061cf17,53.223175,2025-12-07 00:00:00.000,0,1.1666666,0.8333333,
180003,96.29277,63060070,85.88543,12.092117,12.364223,83.277435,1507963,60000,192.0,9109716,99.326996,1765178970000,177.80489,100.84,53.60608,48.24547,-1,118146,,63060070,0.80726403,2025-12-08 07:46:02.472,2025-12-08 07:46:02.472,84.456665,3,0.0,9807344,0,125.71477,-1,84.85177,0.78675497,9197298,6229884,1.2,83.277435,52.727627,98.79375,74.699066,93.0,77.10081,92.64405,5sl+lZ1Pby,77.457344,82.07143,0.97799253,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,88.68321,99.326996,76.72597,24145714,,,98.019325,22402288,0,103.00608,69.164375,71a21735-458b-400d-8c1c-6c1a7376204e,53.60608,2025-12-08 00:00:00.000,0,1.1666666,0.8333333,
180003,77.738396,63060070,81.63257,8.210756,10.409383,98.84999,752399,60000,192.0,4880695,84.31807,1765527810000,147.01501,100.84,54.60746,49.146713,-1,357080,,63060070,0.79907453,2025-12-12 14:25:06.843,2025-12-12 14:25:06.843,84.63584,3,0.0,7957688,0,124.459366,-1,89.75908,0.9860936,7799581,5301329,1.8,98.84999,49.565372,91.66533,82.87036,87.0,81.00549,92.32451,5sl+lZ1Pby,79.07013,77.520836,0.78878415,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,88.79802,84.31807,110.77079,22507500,,,82.32705,18916802,0,108.57978,72.57744,3cf597c4-4008-4990-9897-0a5cdc154840,54.60746,2025-12-12 00:00:00.000,0,1.1666666,0.8333333,
180003,95.017624,63060070,92.95709,8.208936,9.463909,75.89122,405416,60000,192.0,6401829,89.62836,1765789290000,124.566376,100.84,50.605,45.5445,-1,27992,,63060070,0.33333325,2025-12-15 09:06:25.100,2025-12-15 09:06:25.100,78.46957,3,0.0,7078931,0,123.82123,-1,90.36801,0.4697609,7004271,4732932,3.1,75.89122,51.644627,85.2444,83.8889,79.5,102.255325,92.550156,5sl+lZ1Pby,69.98744,77.583336,0.86739373,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,95.3271,89.62836,94.394424,22530000,,,88.06544,17111728,0,139.20828,91.08435,ef78de4e-2d63-4857-833d-884ea6ce4c4d,50.605,2025-12-15 00:00:00.000,0,1.1666666,0.8333333,
180003,43.04723,63060070,37.19018,13.987211,10.7982435,53.807312,1025259,60000,192.0,14183262,59.748734,1765868400000,163.44238,100.84,53.904575,48.51412,-1,37024,,63060070,0.28221452,2025-12-16 07:17:58.461,2025-12-16 07:17:58.461,64.93837,3,0.0,8636039,0,124.67459,-1,84.62404,0.9726776,8135049,5543471,0.9,53.807312,60.50373,95.96185,74.375015,96.0,86.369644,97.66545,5sl+lZ1Pby,80.012955,77.05556,1.2953228,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,96.04372,59.748734,61.618546,22340000,,,77.28063,19667574,0,116.2658,77.25954,35fdc2e8-b66a-47c4-8a99-112e52dd2edf,53.904575,2025-12-16 00:00:00.000,0,1.1666666,0.8333333,
180003,68.6308,63070030,78.68527,10.0397215,10.2236185,95.96121,725738,60000,192.0,4386406,93.15728,1765956630000,-1.0,0.0,52.62278,47.3605,-1,0,,63070030,0.29210526,2025-12-17 07:43:45.049,2025-12-17 07:43:45.049,87.54201,3,0.0,7896215,0,-1.0,-1,88.90106,0.14195184,7614786,5161118,0.93333334,95.96121,48.777386,-1.0,81.43518,95.66667,90.40488,98.51181,5sl+lZ1Pby,82.31422,77.979164,0.9820125,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,95.90506,93.15728,103.67734,22672500,,,98.381134,18533612,0,122.06882,80.77688,70a9f843-821d-4260-aa53-09f437ef0bcf,52.62278,2025-12-17 00:00:00.000,0,1.1666666,0.8333333,
180003,34.23581,63070030,28.10252,15.8773365,11.585378,77.43007,1440945,60000,192.0,16701156,95.636734,1766133420000,-1.0,0.0,53.872665,48.485397,-1,0,,63070030,0.62441635,2025-12-19 11:54:43.413,2025-12-19 11:54:43.413,78.79854,3,0.0,9723695,0,-1.0,-1,90.00819,0.34292036,8734517,5954026,1.0833334,77.43007,54.56491,-1.0,83.28703,94.16667,86.95939,91.77507,5sl+lZ1Pby,87.39415,80.333336,1.3704635,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,91.246506,95.636734,94.825294,23520000,,,71.65828,21107702,0,117.11277,77.773834,2bde2d59-a306-4c8c-ae91-6938ee6ef9e1,53.872665,2025-12-19 00:00:00.000,0,1.1666666,0.8333333,
180003,99.703125,63070030,96.65242,8.959316,10.131075,76.91289,886878,60000,192.0,7088054,85.133484,1766738340000,180.05699,100.84,54.84659,49.361927,-1,172362,,63070030,-1.0,2025-12-27 08:08:35.836,2025-12-27 08:08:35.836,80.69213,3,0.0,8757550,0,125.50273,-1,-1.0,0.7605985,8032466,5601009,1.9666667,76.91289,55.69318,95.230484,-1.0,85.33333,51.436752,97.119415,5sl+lZ1Pby,76.79901,81.833336,0.88434017,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,-1.0,85.133484,66.733406,24060000,,,89.590614,18852456,0,66.889595,46.61135,0f2b6c8a-30d4-457a-9efc-1aa1c5c60854,54.84659,2025-12-26 00:00:00.000,0,1.1666666,0.8333333,
180003,77.438965,63070030,73.35863,12.022319,11.173404,56.575447,1365050,60000,192.0,10399448,64.63422,1766825070000,-1.0,0.0,61.541122,55.38701,-1,0,,63070030,0.9625001,2025-12-27 08:19:51.216,2025-12-27 08:08:36.412,76.9393,3,0.0,10044277,0,-1.0,-1,90.36801,0.64859635,8911922,6230305,21.2,56.575447,67.38906,-1.0,83.8889,76.0,51.20884,94.00339,5sl+lZ1Pby,91.24786,94.6875,1.0759764,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,86.507,64.63422,39.295834,27525000,,,93.16213,20845120,0,66.573494,46.409973,7fc7edc9-8ee8-4129-8fc6-11a6da154687,61.541122,2025-12-27 00:00:00.000,0,1.1666666,0.8333333,
180003,65.48417,63070030,71.41551,8.960698,10.516505,96.87808,1010386,60000,192.0,4247336,92.23008,1766903400000,-1.0,0.0,59.197285,53.277554,-1,0,,63070030,1.3759229,2025-12-28 05:30:49.242,2025-12-28 05:30:49.242,84.85242,3,0.0,9264217,0,-1.0,-1,89.537674,0.82857144,8334847,5810886,1.25,96.87808,54.509617,-1.0,82.500015,92.5,54.875416,98.657684,5sl+lZ1Pby,80.85107,83.47222,0.85206044,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,83.08798,92.23008,63.01498,24650000,,,86.68544,19566474,0,71.66983,49.64705,1e295f0b-444a-43de-90de-6fcd7ea7e4e3,59.197285,2025-12-28 00:00:00.000,0,1.1666666,0.8333333,
180003,43.410477,63070030,41.035034,15.445282,12.0272045,94.16934,1776079,60000,192.0,15715017,96.33819,1766995500000,191.0,100.84,58.015152,52.213634,-1,61750,,63070030,1.1966008,2025-12-29 07:05:26.175,2025-12-29 07:05:26.175,83.78177,3,0.0,11275505,0,123.0,-1,89.952835,0.86384976,9627420,6740891,0.98333335,94.16934,54.46875,93.64737,83.19444,95.16667,56.087402,90.90769,5sl+lZ1Pby,83.96776,84.104164,1.2841955,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,84.20875,96.33819,59.886307,24877500,,,77.948265,22472474,0,73.3595,50.71585,5159762d-b64d-4509-989d-fc05e839545d,58.015152,2025-12-29 00:00:00.000,0,1.1666666,0.8333333,
180003,74.68602,63070030,77.64702,11.562569,11.9744425,76.50476,1716639,60000,192.0,5717654,97.07301,1767261900000,-1.0,0.0,58.269733,52.44276,-1,0,,63070030,1.0799383,2026-01-01 09:05:26.523,2026-01-01 09:05:26.523,79.4793,3,0.0,11359663,0,-1.0,-1,86.79753,0.23155217,9648094,6774228,3.5333333,76.50476,59.288067,-1.0,77.91667,77.333336,55.812958,91.23448,5sl+lZ1Pby,73.64502,83.38333,0.96560395,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,84.93789,97.07301,54.72855,24618000,,,96.90435,22436800,0,72.97669,50.473885,c58b915c-45e7-4484-bc04-ea0786f6a874,58.269733,2026-01-01 00:00:00.000,0,1.1666666,0.8333333,
180003,63.815014,63070030,68.309074,8.877256,11.416056,79.607086,1402952,60000,192.0,4458199,93.41315,1767342000000,-1.0,0.0,58.94282,53.04854,-1,0,,63070030,1.0773889,2026-01-02 07:20:30.905,2026-01-02 02:06:00.324,81.608315,3,0.0,10596306,0,-1.0,-1,84.23363,0.55288464,9179049,6439196,1.2,79.607086,59.05862,-1.0,73.81946,93.0,54.9627,94.62723,5sl+lZ1Pby,84.29128,83.88333,0.7776115,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,84.95382,93.41315,61.80284,24798000,,,81.65669,21371398,0,71.79143,49.724033,71e4e0b4-2c9c-430a-8459-cd335e1371fe,58.94282,2026-01-02 00:00:00.000,0,1.1666666,0.8333333,
180003,87.61902,63070030,89.526215,9.11507,10.844759,76.59013,1237197,60000,192.0,6734076,95.301765,1767427440000,-1.0,0.0,57.074535,51.36708,-1,0,,63070030,0.68852496,2026-01-03 07:05:03.620,2026-01-03 07:05:03.620,84.250854,3,0.0,10247982,0,-1.0,-1,86.40312,0.4265403,8944131,6341389,1.0333333,76.59013,58.04762,-1.0,77.25696,94.666664,61.069023,96.670204,5sl+lZ1Pby,88.07439,80.73333,0.84050465,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,90.34778,95.301765,66.54429,23664000,,,85.645424,20526334,0,80.32962,55.10304,d9aeba5b-6428-4095-8051-3b54962fb0f3,57.074535,2026-01-03 00:00:00.000,0,1.1666666,0.8333333,
180003,80.881325,63070030,82.2591,8.604778,10.585334,61.31916,1006498,60000,192.0,5828029,68.1915,1767499740000,-1.0,0.0,58.752792,52.87751,-1,0,,63070030,0.37094462,2026-01-04 07:39:15.370,2026-01-04 03:09:39.888,79.731064,3,0.0,9774865,0,-1.0,-1,79.42668,0.94736844,8716669,6176189,23.083334,61.31916,62.9009,-1.0,66.97917,85.833336,56.94971,99.67587,5sl+lZ1Pby,75.98046,85.95,0.81289625,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,94.799835,68.1915,44.442303,25428000,,,83.77377,20021806,0,74.56319,51.475937,4f827b77-5e84-4196-b7ff-fcd93f793c18,58.752792,2026-01-04 00:00:00.000,0,1.1666666,0.8333333,
180003,47.62412,63070030,46.669132,14.686114,11.92692,92.810074,1730329,60000,192.0,14947687,90.6399,1767599280000,191.0,100.84,59.055096,53.149586,-1,4000,,63070030,0.5439975,2026-01-05 06:49:06.447,2026-01-05 06:49:06.447,85.7522,3,0.0,11676015,0,123.25,-1,80.74432,0.921325,9853890,6991430,23.75,92.810074,55.980263,93.34519,68.85417,92.5,58.671116,91.82764,5sl+lZ1Pby,91.6682,88.799995,1.2313417,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,92.37386,90.6399,69.5011,26112000,,,81.1195,22591842,0,76.969635,52.992428,22d1ae84-f81a-4c0f-ba90-7ff3aff78f1b,59.055096,2026-01-05 00:00:00.000,0,1.1666666,0.8333333,
180003,83.76237,63070030,82.92921,18.353012,14.177596,92.55649,2653149,60000,192.0,12073875,86.52941,1767773430000,191.0,105.765625,58.46603,52.619427,-1,35000,,63070030,0.72165185,2026-01-07 08:23:40.769,2026-01-07 08:18:20.407,91.82193,3,0.0,14315384,0,124.99999,-1,84.69236,0.013474495,11721569,8318946,23.516666,92.55649,55.52071,86.204765,74.47223,90.166664,61.63904,85.029495,5sl+lZ1Pby,100.0,92.3125,1.294508,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,89.88339,86.52941,78.888405,26955000,,,77.32952,26863242,0,81.129654,55.604454,6b756ebe-dde5-4f50-8a11-ae8001e6b8b9,58.46603,2026-01-07 00:00:00.000,0,1.1666666,0.8333333,
180003,67.63558,63070030,69.46025,13.054333,13.261159,90.39605,2093523,60000,192.0,5584070,94.64245,1767849330000,-1.0,0.0,57.804657,52.02419,-1,0,,63070030,1.0442266,2026-01-08 05:35:46.470,2026-01-08 05:23:58.724,86.63799,3,0.0,13023680,0,-1.0,-1,85.51881,0.9828927,10945794,7763116,23.9,90.39605,55.31982,-1.0,75.77779,94.0,64.387,89.429886,5sl+lZ1Pby,83.64621,89.33334,0.9844036,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,85.36131,94.64245,71.099754,26240000,,,98.59633,25108710,0,84.99332,58.020077,a0af3f04-faaa-447d-b06c-4a302f570b11,57.804657,2026-01-08 00:00:00.000,0,1.1666666,0.8333333,
180003,78.36397,63070030,79.50411,11.103053,12.662735,83.29811,1657164,60000,192.0,6589277,93.99748,1767938940000,-1.0,0.0,57.36467,51.6282,-1,0,,63070030,1.1338543,2026-01-09 06:09:46.488,2026-01-09 06:09:46.488,82.98978,3,0.0,12085724,0,-1.0,-1,86.10004,0.8060109,10463448,7424392,0.05,83.29811,56.418697,-1.0,76.75,89.5,64.377945,93.78601,5sl+lZ1Pby,79.584076,87.25,0.87682897,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,84.600914,93.99748,61.75074,25740000,,,88.91461,23987250,0,84.98059,58.01211,018111b9-8684-4d33-9297-a974c234f90f,57.36467,2026-01-09 00:00:00.000,0,1.1666666,0.8333333,
180003,74.2027,63070030,69.23133,9.515772,12.0528965,77.19705,1203364,60000,192.0,5011594,78.03253,1768025700000,191.0,100.84,57.388935,51.65004,-1,420847,,63070030,1.1327683,2026-01-10 06:21:08.515,2026-01-10 06:21:08.515,80.81163,3,0.0,10931902,0,131.63501,-1,89.62069,0.7713626,9906869,7014174,23.033333,77.19705,58.193222,98.95055,82.638885,85.33333,61.754807,95.7381,5sl+lZ1Pby,86.669876,87.708336,0.78950083,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,84.6077,78.03253,51.845722,25850000,,,82.37005,22779362,0,81.29222,55.706257,b1e7476d-f0b7-41d3-8305-d277c088ce5b,57.388935,2026-01-10 00:00:00.000,0,1.1666666,0.8333333,
180003,75.59263,63070030,76.824524,8.63903,11.473447,68.6583,829127,60000,192.0,5588848,70.69949,1768118310000,-1.0,0.0,56.81078,51.1297,-1,0,,63070030,1.1884226,2026-01-11 08:05:54.293,2026-01-11 08:05:54.293,80.04895,3,0.0,10174064,0,-1.0,-1,91.7962,0.5005066,9468086,6714459,23.75,68.6583,59.431973,-1.0,86.27779,92.5,62.904324,96.84477,5sl+lZ1Pby,95.070755,89.020836,0.7529586,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,84.25986,70.69949,49.642582,26165000,,,80.17751,21721726,0,82.907265,56.71703,81630d50-ccfb-4fdd-9b9d-24dc2cc82687,56.81078,2026-01-11 00:00:00.000,0,1.1666666,0.8333333,
180003,80.54264,63070030,81.36105,8.584223,11.237051,83.293594,687330,60000,192.0,6079721,99.30958,1768203660000,191.0,100.84,56.78984,51.110855,-1,50000,,63070030,1.2199991,2026-01-12 07:46:51.897,2026-01-12 07:46:51.897,84.00633,3,0.0,9851294,0,123.44,-1,90.21854,0.10985915,9267305,6570413,1.7666667,83.293594,55.854626,93.39398,83.638885,87.333336,61.818356,94.28459,5sl+lZ1Pby,82.6061,84.125,0.7639213,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,84.06251,99.30958,62.605656,24885000,,,80.83528,21268476,0,81.381424,55.762146,c3ac3d43-b2ca-4df4-8cea-e150fbc4639f,56.78984,2026-01-12 00:00:00.000,0,1.1666666,0.8333333,
180003,93.66127,63070030,86.02743,9.342464,10.866002,69.85295,648737,60000,192.0,6365503,89.99887,1768283940000,191.0,100.84,57.191677,51.472507,-1,557249,,63070030,1.1310804,2026-01-13 06:11:25.305,2026-01-13 06:11:25.305,83.15823,3,0.0,9325594,0,131.09082,-1,87.1435,0.35764706,8884031,6276190,22.9,69.85295,59.602695,91.952515,78.49536,84.5,61.11607,86.40762,5sl+lZ1Pby,89.82183,84.36904,0.8597886,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,84.61825,89.99887,57.066704,24972857,,,87.38098,20488922,0,80.395645,55.144413,f40c4f13-8682-431e-8721-7fa1fe264636,57.191677,2026-01-13 00:00:00.000,0,1.1666666,0.8333333,
180003,65.17786,63070030,75.14743,13.119153,11.713146,84.983,986340,60000,192.0,10902062,99.39456,1768370250000,191.0,100.84,57.232513,51.509262,-1,743691,,63070030,0.8863031,2026-01-14 06:19:07.439,2026-01-14 06:19:07.439,85.01618,3,0.0,10149543,0,132.44563,-1,89.62069,0.9762797,9517206,6706051,23.283333,84.983,55.80657,95.62733,82.638885,87.83333,58.67758,88.535194,5sl+lZ1Pby,86.02544,81.53571,1.1200366,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,87.575195,99.39456,59.324047,23952857,,,89.19671,22026846,0,76.97866,52.998116,1cad017a-83d8-4b88-84f4-789e77853406,57.232513,2026-01-14 00:00:00.000,0,1.1666666,0.8333333,
180003,87.27939,63070030,89.22035,13.569691,12.284005,95.17464,1191008,60000,192.0,9567313,88.84041,1768456860000,191.0,100.84,56.907944,51.217148,-1,286511,,63070030,0.7525977,2026-01-15 06:01:56.677,2026-01-15 06:01:56.677,87.67217,3,0.0,10567747,0,135.17265,-1,91.15683,0.31351352,9982055,7033894,23.85,95.17464,53.047825,97.98245,85.20833,93.50001,58.775677,97.87767,5sl+lZ1Pby,81.886665,82.690475,1.1046634,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,89.44957,88.84041,71.93607,24368571,,,90.5803,23101374,0,77.11596,53.0845,989c3fe8-169a-4157-8bbf-223e313749b9,56.907944,2026-01-15 00:00:00.000,0,1.1666666,0.8333333,
180003,76.666046,63070030,59.524456,10.806512,11.61549,99.25552,1109074,60000,192.0,3676168,89.39785,1768634640000,191.0,100.84,55.690212,50.12119,-1,1319241,,63070030,0.74261296,2026-01-17 08:03:05.406,2026-01-17 08:03:05.406,89.01701,3,0.0,9966145,0,130.86133,-1,90.201935,0.3768473,9329122,6541404,0.6333333,99.25552,50.39759,97.0509,83.611115,98.66667,62.04409,82.88814,5sl+lZ1Pby,83.177086,83.05556,0.9303535,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,89.58954,89.39785,75.3657,24500000,,,93.73182,21734466,0,81.69846,55.96067,fa8c2d9f-48b5-4ab2-9461-1f7cb7a758ab,55.690212,2026-01-17 00:00:00.000,0,1.1666666,0.8333333,
180003,73.99889,63070030,77.70513,9.007024,10.994753,93.27545,721626,60000,192.0,5189426,91.60853,1768726080000,-1.0,0.0,54.34225,48.908024,-1,0,,63070030,0.39335984,2026-01-18 13:34:25.396,2026-01-18 13:34:25.396,84.51002,3,0.0,9060602,0,-1.0,-1,90.51747,0.740099,8790629,6151888,2.0666666,93.27545,51.344204,-1.0,84.138885,84.666664,66.9403,96.55263,5sl+lZ1Pby,80.54762,80.56944,0.8192111,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,94.48561,91.60853,78.30282,23605000,,,84.152664,20533026,0,88.593155,60.26227,57f371cb-9260-4592-86dc-bd5b6d29ed23,54.34225,2026-01-18 00:00:00.000,0,1.1666666,0.8333333,
180003,83.841156,63070030,80.267296,8.926649,10.8674,71.26888,611416,60000,192.0,5427220,91.83913,1768803180000,156.32387,100.84,54.44745,49.0027,-1,571987,,63070030,0.28135553,2026-01-19 06:13:26.549,2026-01-19 02:10:58.378,82.79007,3,0.0,8767310,0,131.46353,-1,88.32536,0.942029,8652582,6044406,23.3,71.26888,56.485806,89.40483,80.47223,87.999985,67.070816,85.6454,5sl+lZ1Pby,90.05325,82.208336,0.8214153,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,96.055756,91.83913,63.341766,24195000,,,84.28492,20258964,0,88.77744,60.376835,02ee9179-b8af-449d-8ebd-2f6fcfabc211,54.44745,2026-01-19 00:00:00.000,0,1.1666666,0.8333333,
180003,92.03825,63070030,95.502014,12.023853,11.482878,85.09492,1035519,60000,192.0,7372637,93.26147,1768975560000,191.0,100.84,52.486664,47.237995,-1,121198,,63070030,0.2578545,2026-01-21 06:23:49.086,2026-01-21 06:23:49.086,87.93296,3,0.0,9478502,0,125.76405,-1,86.278564,0.41538462,9163780,6407889,23.6,85.09492,51.157894,96.98551,77.048615,91.0,74.3719,99.4572,5sl+lZ1Pby,85.37491,81.13333,1.0471115,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,96.38522,93.26147,84.61668,23808000,,,95.759964,21427494,0,99.12188,66.7765,c8c50b3b-b253-41c5-ac20-5125355e74f2,52.486664,2026-01-21 00:00:00.000,0,1.1666666,0.8333333,
180003,66.37065,63070030,65.95546,12.037323,12.325424,65.89137,1404261,60000,192.0,4122921,70.28604,1769238510000,185.46446,100.84,53.992348,48.593113,-1,523960,,63070030,0.5957423,2026-01-24 07:22:11.224,2026-01-24 07:22:11.224,72.85928,3,0.0,10033232,0,134.37326,-1,86.271645,0.9147287,9451896,6493794,1.7666667,65.89137,56.98148,97.963394,77.03703,87.333336,68.99931,98.61927,5sl+lZ1Pby,73.0074,78.770836,0.97662544,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,91.64847,70.28604,54.007683,22957500,,,97.896286,22615450,0,91.50282,62.06886,74a5867b-fc86-4395-af23-5abfb79f5b3a,53.992348,2026-01-24 00:00:00.000,0,1.1666666,0.8333333,
180003,75.16308,63070030,73.366455,14.881613,13.321582,79.923676,1759917,60000,192.0,12072469,94.660324,1769327010000,191.0,100.84,54.882042,49.393837,-1,409670,,63070030,0.6615559,2026-01-25 08:39:24.184,2026-01-25 08:39:24.184,83.05862,3,0.0,11035340,0,132.18665,-1,92.333145,0.007067138,10299789,7102609,0.65,79.923676,54.902985,97.20451,87.17592,98.5,65.335526,95.566055,5sl+lZ1Pby,83.12381,79.625,1.1171055,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,90.72586,94.660324,62.94997,23265000,,,89.46051,24527238,0,86.329544,58.853275,a74aa837-409a-41e2-acbb-9d5b52d31bd4,54.882042,2026-01-25 00:00:00.000,0,1.1666666,0.8333333,
180003,78.74904,63070030,84.94183,12.031093,12.590776,74.144394,1553272,60000,192.0,6610012,89.87271,1769411700000,-1.0,0.0,54.856743,49.371067,-1,0,,63070030,0.6335662,2026-01-26 07:15:39.316,2026-01-26 07:15:39.316,82.73909,3,0.0,10217051,0,-1.0,-1,91.585846,0.7089552,9640587,6618800,0.55,74.144394,56.384617,-1.0,85.92592,99.5,64.48449,91.06564,5sl+lZ1Pby,86.18739,79.125,0.9555481,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,91.118225,89.87271,60.10545,23085000,,,95.99933,23087538,0,85.130615,58.10574,f8c8af68-f61f-4303-91ae-e77d579f5f28,54.856743,2026-01-26 00:00:00.000,0,1.1666666,0.8333333,
180003,90.85365,63070030,99.774155,11.621071,12.479266,79.62845,1501773,60000,192.0,8071954,99.19159,1769497800000,-1.0,0.0,54.882233,49.39401,-1,0,,63070030,0.59407717,2026-01-27 07:10:26.936,2026-01-27 07:10:26.936,84.07582,3,0.0,10088821,0,-1.0,-1,92.77601,0.54469275,9546918,6551894,1.2,79.62845,54.984188,-1.0,87.91667,93.0,64.72647,91.65242,5sl+lZ1Pby,81.16842,78.23333,0.9312303,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,91.671814,99.19159,65.70358,22764000,,,93.81073,22874776,0,85.47143,58.318306,8785d625-b19f-472a-b4c5-3913180cb254,54.882233,2026-01-27 00:00:00.000,0,1.1666666,0.8333333,
180003,77.123375,63070030,83.060936,9.937984,11.758171,93.63459,1253456,60000,192.0,5840603,92.88427,1769580600000,174.07388,100.84,55.021503,49.519352,-1,81999,,63070030,0.58758914,2026-01-28 06:10:27.818,2026-01-28 06:10:27.818,86.40101,3,0.0,9336189,0,123.939026,-1,93.315735,0.5653333,8936162,6114201,23.916666,93.63459,51.85425,98.98204,88.81946,94.16666,62.544605,95.65138,5sl+lZ1Pby,82.602844,77.73333,0.84519815,2.65,0.0,192.0,99.84,com.sec.android.app.shealth,91.76277,92.88427,71.284515,22584000,,,86.06784,21493890,0,82.40164,56.400787,54032297-4c1f-4f78-8dc6-3c29c8b3e1ad,55.021503,2026-01-28 00:00:00.000,0,1.1666666,0.8333333,
180003,83.25576,63070030,92.72531,9.541336,11.370274,76.39383,1023816,60000,192.0,6584174,87.8775,1769668740000,-1.0,0.0,55.22064,49.698574,-1,0,,63070030,0.62485176,2026-01-29 06:45:56.404,2026-01-29 06:45:56.404,83.12425,3,0.0,8839902,0,-1.0,-1,93.373856,0.9696262,8610328,5881462,23.516666,76.39383,56.216312,-1.0,88.91667,90.166664,61.51217,97.51306,5sl+lZ1Pby,87.6707,79.166664,0.83914745,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,91.240395,87.8775,56.600006,23100000,,,85.52327,20753780,0,80.951546,55.492863,e15000f7-8319-45c6-82ab-5eefbcd704b5,55.22064,2026-01-29 00:00:00.000,0,1.1666666,0.8333333,
