com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-03-16 05:00:00.000,,10009,,2022-06-18 03:25:14.337,2022-06-18 03:25:14.337,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":16298}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-16 05:00:00.000,9f8bf3d2-44bb-4407-80c9-609678d2aa3f,1,
,2022-03-04 05:00:00.000,,10009,,2022-06-18 03:25:14.336,2022-06-18 03:25:14.336,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7353}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-04 05:00:00.000,578e8313-f181-40bb-9484-3c7abae4da59,1,
,2022-04-23 05:00:00.000,,10009,,2022-06-18 03:25:14.341,2022-06-18 03:25:14.341,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":11934}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-23 05:00:00.000,b96c7923-50fc-4600-8520-2fa88d82eb8a,1,
,2022-02-16 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":12192}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-16 05:00:00.000,192999d0-e372-460a-b3da-d3a9e1a1a1c8,1,
,2022-02-22 05:00:00.000,,10009,,2022-06-18 03:25:14.335,2022-06-18 03:25:14.335,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":11534}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-22 05:00:00.000,b976406c-f72e-44b9-bc7c-6306a7e470e2,1,
,2022-02-25 05:00:00.000,,10009,,2022-06-18 03:25:14.336,2022-06-18 03:25:14.336,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10638}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-25 05:00:00.000,12a8d7cb-5c4c-4d7b-9e39-8c131caa90c2,1,
,2022-03-03 05:00:00.000,,10399999,,2022-06-18 03:25:14.357,2022-06-18 03:25:14.357,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10468}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-03 05:00:00.000,12378b40-dfb9-44c2-be22-309f6a96ed4b,1,
,2022-04-02 05:00:00.000,,10009,,2022-06-18 03:25:14.339,2022-06-18 03:25:14.339,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":14927}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-02 05:00:00.000,de4582f9-d251-477b-814f-ff0ad33ff48d,1,
,2022-02-12 05:00:00.000,,10009,,2022-06-18 03:25:14.334,2022-06-18 03:25:14.334,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7163}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-12 05:00:00.000,c3f58c6b-ee35-4502-8aa2-b7d47181753c,1,
,2022-02-15 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":12695}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-15 05:00:00.000,f68bf48f-becc-42e4-8fc6-6dd046729b58,1,
